municipio;mes_nome;mortes_no_mes_municipio;ano;mes
NICOLAU VERGUEIRO;maio;0;2021;5.0
NONOAI;maio;8;2021;5.0
NOVA ALVORADA;maio;0;2021;5.0
NOVA ARACA;maio;1;2021;5.0
NOVA BASSANO;maio;6;2021;5.0
NOVA BOA VISTA;maio;0;2021;5.0
NOVA BRESCIA;maio;4;2021;5.0
NOVA CANDELARIA;maio;0;2021;5.0
NOVA ESPERANCA DO SUL;maio;2;2021;5.0
NOVA HARTZ;maio;3;2021;5.0
NOVA PADUA;maio;0;2021;5.0
NOVA PALMA;maio;5;2021;5.0
NOVA PETROPOLIS;maio;21;2021;5.0
NOVA PRATA;maio;19;2021;5.0
NOVA RAMADA;maio;0;2021;5.0
NOVA ROMA DO SUL;maio;1;2021;5.0
NOVA SANTA RITA;maio;4;2021;5.0
NOVO CABRAIS;maio;2;2021;5.0
NOVO HAMBURGO;maio;223;2021;5.0
NOVO MACHADO;maio;1;2021;5.0
NOVO TIRADENTES;maio;0;2021;5.0
NOVO XINGU;maio;1;2021;5.0
NOVO BARREIRO;maio;1;2021;5.0
OSORIO;maio;44;2021;5.0
PAIM FILHO;maio;4;2021;5.0
PALMARES DO SUL;maio;12;2021;5.0
PALMEIRA DAS MISSOES;maio;37;2021;5.0
PALMITINHO;maio;14;2021;5.0
PANAMBI;maio;32;2021;5.0
PANTANO GRANDE;maio;4;2021;5.0
PARAI;maio;4;2021;5.0
PARAISO DO SUL;maio;8;2021;5.0
PARECI NOVO;maio;0;2021;5.0
PAROBE;maio;51;2021;5.0
PASSA SETE;maio;4;2021;5.0
PASSO DO SOBRADO;maio;6;2021;5.0
PASSO FUNDO;maio;326;2021;5.0
PAULO BENTO;maio;0;2021;5.0
PAVERAMA;maio;3;2021;5.0
PEDRAS ALTAS;maio;0;2021;5.0
PEDRO OSORIO;maio;9;2021;5.0
PEJUCARA;maio;3;2021;5.0
PELOTAS;maio;458;2021;5.0
PICADA CAFE;maio;1;2021;5.0
PINHAL;maio;1;2021;5.0
PINHAL DA SERRA;maio;1;2021;5.0
PINHAL GRANDE;maio;3;2021;5.0
PINHEIRINHO DO VALE;maio;2;2021;5.0
PINHEIRO MACHADO;maio;15;2021;5.0
PINTO BANDEIRA;maio;1;2021;5.0
PIRAPO;maio;1;2021;5.0
PIRATINI;maio;15;2021;5.0
PLANALTO;maio;8;2021;5.0
POCO DAS ANTAS;maio;0;2021;5.0
PONTAO;maio;1;2021;5.0
PONTE PRETA;maio;0;2021;5.0
PORTAO;maio;22;2021;5.0
PORTO ALEGRE;maio;1823;2021;5.0
PORTO LUCENA;maio;2;2021;5.0
PORTO MAUA;maio;0;2021;5.0
PORTO VERA CRUZ;maio;0;2021;5.0
PORTO XAVIER;maio;16;2021;5.0
POUSO NOVO;maio;0;2021;5.0
PRESIDENTE LUCENA;maio;0;2021;5.0
PROGRESSO;maio;8;2021;5.0
PROTASIO ALVES;maio;0;2021;5.0
PUTINGA;maio;2;2021;5.0
QUARAI;maio;36;2021;5.0
QUATRO IRMAOS;maio;1;2021;5.0
QUEVEDOS;maio;0;2021;5.0
QUINZE DE NOVEMBRO;maio;4;2021;5.0
REDENTORA;maio;4;2021;5.0
RELVADO;maio;0;2021;5.0
RESTINGA SECA;maio;15;2021;5.0
RIO DOS INDIOS;maio;0;2021;5.0
RIO GRANDE;maio;258;2021;5.0
RIO PARDO;maio;29;2021;5.0
RIOZINHO;maio;2;2021;5.0
ROCA SALES;maio;8;2021;5.0
RODEIO BONITO;maio;7;2021;5.0
ROLADOR;maio;0;2021;5.0
ROLANTE;maio;12;2021;5.0
RONDA ALTA;maio;14;2021;5.0
RONDINHA;maio;2;2021;5.0
ROQUE GONZALES;maio;3;2021;5.0
ROSARIO DO SUL;maio;45;2021;5.0
SAGRADA FAMILIA;maio;2;2021;5.0
SALDANHA MARINHO;maio;2;2021;5.0
SALTO DO JACUI;maio;11;2021;5.0
SALVADOR DAS MISSOES;maio;0;2021;5.0
SALVADOR DO SUL;maio;4;2021;5.0
SANANDUVA;maio;14;2021;5.0
SANTA BARBARA DO SUL;maio;2;2021;5.0
SANTA CLARA DO SUL;maio;3;2021;5.0
SANTA CRUZ DO SUL;maio;175;2021;5.0
SANTA MARIA;maio;373;2021;5.0
SANTA MARIA DO HERVAL;maio;4;2021;5.0
SANTA MARGARIDA DO SUL;maio;0;2021;5.0
SANTANA DA BOA VISTA;maio;4;2021;5.0
SANT'ANA DO LIVRAMENTO;maio;85;2021;5.0
SANTA ROSA;maio;119;2021;5.0
SANTA TEREZA;maio;0;2021;5.0
SANTA VITORIA DO PALMAR;maio;24;2021;5.0
SANTIAGO;maio;63;2021;5.0
SANTO ANGELO;maio;147;2021;5.0
SANTO ANTONIO DO PALMA;maio;0;2021;5.0
SANTO ANTONIO DA PATRULHA;maio;50;2021;5.0
SANTO ANTONIO DAS MISSOES;maio;4;2021;5.0
SANTO ANTONIO DO PLANALTO;maio;0;2021;5.0
SANTO AUGUSTO;maio;15;2021;5.0
SANTO CRISTO;maio;12;2021;5.0
SANTO EXPEDITO DO SUL;maio;0;2021;5.0
SAO BORJA;maio;73;2021;5.0
SAO DOMINGOS DO SUL;maio;0;2021;5.0
SAO FRANCISCO DE ASSIS;maio;19;2021;5.0
SAO FRANCISCO DE PAULA;maio;15;2021;5.0
SAO GABRIEL;maio;113;2021;5.0
SAO JERONIMO;maio;33;2021;5.0
SAO JOAO DA URTIGA;maio;1;2021;5.0
SAO JOAO DO POLESINE;maio;2;2021;5.0
SAO JORGE;maio;2;2021;5.0
SAO JOSE DAS MISSOES;maio;0;2021;5.0
SAO JOSE DO HERVAL;maio;2;2021;5.0
SAO JOSE DO HORTENCIO;maio;0;2021;5.0
SAO JOSE DO INHACORA;maio;1;2021;5.0
SAO JOSE DO NORTE;maio;15;2021;5.0
SAO JOSE DO OURO;maio;12;2021;5.0
SAO JOSE DO SUL;maio;0;2021;5.0
SAO JOSE DOS AUSENTES;maio;1;2021;5.0
SAO LEOPOLDO;maio;171;2021;5.0
SAO LOURENCO DO SUL;maio;51;2021;5.0
SAO LUIZ GONZAGA;maio;62;2021;5.0
SAO MARCOS;maio;21;2021;5.0
SAO MARTINHO;maio;5;2021;5.0
SAO MARTINHO DA SERRA;maio;1;2021;5.0
SAO MIGUEL DAS MISSOES;maio;9;2021;5.0
SAO NICOLAU;maio;4;2021;5.0
SAO PAULO DAS MISSOES;maio;7;2021;5.0
SAO PEDRO DA SERRA;maio;0;2021;5.0
SAO PEDRO DAS MISSOES;maio;1;2021;5.0
SAO PEDRO DO BUTIA;maio;2;2021;5.0
SAO PEDRO DO SUL;maio;25;2021;5.0
SAO SEBASTIAO DO CAI;maio;14;2021;5.0
SAO SEPE;maio;23;2021;5.0
SAO VALENTIM;maio;1;2021;5.0
SAO VALENTIM DO SUL;maio;1;2021;5.0
SAO VALERIO DO SUL;maio;0;2021;5.0
SAO VENDELINO;maio;0;2021;5.0
SAO VICENTE DO SUL;maio;10;2021;5.0
SAPIRANGA;maio;72;2021;5.0
SAPUCAIA DO SUL;maio;113;2021;5.0
SARANDI;maio;20;2021;5.0
SEBERI;maio;6;2021;5.0
SEDE NOVA;maio;2;2021;5.0
SEGREDO;maio;0;2021;5.0
SELBACH;maio;3;2021;5.0
SENADOR SALGADO FILHO;maio;0;2021;5.0
SENTINELA DO SUL;maio;6;2021;5.0
SERAFINA CORREA;maio;11;2021;5.0
SERIO;maio;0;2021;5.0
SERTAO;maio;1;2021;5.0
SERTAO SANTANA;maio;5;2021;5.0
SETE DE SETEMBRO;maio;0;2021;5.0
SEVERIANO DE ALMEIDA;maio;1;2021;5.0
SILVEIRA MARTINS;maio;1;2021;5.0
SINIMBU;maio;9;2021;5.0
SOBRADINHO;maio;19;2021;5.0
SOLEDADE;maio;32;2021;5.0
TABAI;maio;0;2021;5.0
TAPEJARA;maio;24;2021;5.0
TAPERA;maio;5;2021;5.0
TAPES;maio;7;2021;5.0
TAQUARA;maio;55;2021;5.0
TAQUARI;maio;25;2021;5.0
TAQUARUCU DO SUL;maio;0;2021;5.0
TAVARES;maio;2;2021;5.0
TENENTE PORTELA;maio;34;2021;5.0
TERRA DE AREIA;maio;4;2021;5.0
TEUTONIA;maio;26;2021;5.0
TIO HUGO;maio;2;2021;5.0
TIRADENTES DO SUL;maio;1;2021;5.0
TOROPI;maio;3;2021;5.0
TORRES;maio;42;2021;5.0
TRAMANDAI;maio;77;2021;5.0
TRAVESSEIRO;maio;0;2021;5.0
TRES ARROIOS;maio;2;2021;5.0
TRES CACHOEIRAS;maio;3;2021;5.0
TRES COROAS;maio;13;2021;5.0
TRES DE MAIO;maio;44;2021;5.0
TRES FORQUILHAS;maio;0;2021;5.0
TRES PALMEIRAS;maio;3;2021;5.0
TRES PASSOS;maio;37;2021;5.0
TRINDADE DO SUL;maio;2;2021;5.0
TRIUNFO;maio;19;2021;5.0
TUCUNDUVA;maio;5;2021;5.0
TUNAS;maio;5;2021;5.0
TUPANCI DO SUL;maio;1;2021;5.0
TUPANCIRETA;maio;16;2021;5.0
TUPANDI;maio;0;2021;5.0
TUPARENDI;maio;13;2021;5.0
TURUCU;maio;0;2021;5.0
UBIRETAMA;maio;0;2021;5.0
UNIAO DA SERRA;maio;1;2021;5.0
URUGUAIANA;maio;175;2021;5.0
VACARIA;maio;121;2021;5.0
VALE VERDE;maio;4;2021;5.0
VALE DO SOL;maio;9;2021;5.0
VALE REAL;maio;1;2021;5.0
VANINI;maio;0;2021;5.0
VENANCIO AIRES;maio;56;2021;5.0
VERA CRUZ;maio;15;2021;5.0
VERANOPOLIS;maio;22;2021;5.0
VESPASIANO CORREA;maio;0;2021;5.0
VIADUTOS;maio;5;2021;5.0
VIAMAO;maio;173;2021;5.0
VICENTE DUTRA;maio;3;2021;5.0
VICTOR GRAEFF;maio;0;2021;5.0
VILA FLORES;maio;2;2021;5.0
VILA LANGARO;maio;0;2021;5.0
VILA MARIA;maio;1;2021;5.0
VILA NOVA DO SUL;maio;2;2021;5.0
VISTA ALEGRE;maio;0;2021;5.0
VISTA ALEGRE DO PRATA;maio;1;2021;5.0
VISTA GAUCHA;maio;2;2021;5.0
VITORIA DAS MISSOES;maio;2;2021;5.0
WESTFALIA;maio;0;2021;5.0
XANGRI-LA;maio;4;2021;5.0
Total;maio;10958;2021;5.0
 MUNICIPIO IGNORADO - RS;junho;0;2021;6.0
ACEGUA;junho;4;2021;6.0
AGUA SANTA;junho;0;2021;6.0
AGUDO;junho;17;2021;6.0
AJURICABA;junho;3;2021;6.0
ALECRIM;junho;9;2021;6.0
ALEGRETE;junho;98;2021;6.0
ALEGRIA;junho;1;2021;6.0
ALMIRANTE TAMANDARE DO SUL;junho;0;2021;6.0
ALPESTRE;junho;9;2021;6.0
ALTO FELIZ;junho;1;2021;6.0
ALVORADA;junho;123;2021;6.0
AMARAL FERRADOR;junho;3;2021;6.0
AMETISTA DO SUL;junho;4;2021;6.0
ANDRE DA ROCHA;junho;0;2021;6.0
ANTA GORDA;junho;2;2021;6.0
ANTONIO PRADO;junho;15;2021;6.0
ARAMBARE;junho;3;2021;6.0
ARARICA;junho;0;2021;6.0
ARATIBA;junho;3;2021;6.0
ARROIO DO MEIO;junho;11;2021;6.0
ARROIO DO SAL;junho;5;2021;6.0
ARROIO DO PADRE;junho;2;2021;6.0
ARROIO DOS RATOS;junho;3;2021;6.0
ARROIO DO TIGRE;junho;9;2021;6.0
ARROIO GRANDE;junho;10;2021;6.0
ARVOREZINHA;junho;9;2021;6.0
AUGUSTO PESTANA;junho;7;2021;6.0
AUREA;junho;1;2021;6.0
BAGE;junho;172;2021;6.0
BALNEARIO PINHAL;junho;6;2021;6.0
BARAO;junho;1;2021;6.0
BARAO DE COTEGIPE;junho;5;2021;6.0
BARAO DO TRIUNFO;junho;3;2021;6.0
BARRACAO;junho;1;2021;6.0
BARRA DO GUARITA;junho;0;2021;6.0
BARRA DO RIBEIRO;junho;7;2021;6.0
BARRA DO RIO AZUL;junho;0;2021;6.0
BARRA FUNDA;junho;2;2021;6.0
BARROS CASSAL;junho;4;2021;6.0
BENJAMIN CONSTANT DO SUL;junho;1;2021;6.0
BENTO GONCALVES;junho;109;2021;6.0
BOA VISTA DAS MISSOES;junho;3;2021;6.0
BOA VISTA DO BURICA;junho;3;2021;6.0
BOA VISTA DO CADEADO;junho;0;2021;6.0
BOA VISTA DO INCRA;junho;0;2021;6.0
BOA VISTA DO SUL;junho;0;2021;6.0
BOM JESUS;junho;5;2021;6.0
BOM PRINCIPIO;junho;5;2021;6.0
BOM PROGRESSO;junho;2;2021;6.0
BOM RETIRO DO SUL;junho;9;2021;6.0
BOQUEIRAO DO LEAO;junho;5;2021;6.0
BOSSOROCA;junho;1;2021;6.0
BOZANO;junho;1;2021;6.0
BRAGA;junho;0;2021;6.0
BROCHIER;junho;0;2021;6.0
BUTIA;junho;10;2021;6.0
CACAPAVA DO SUL;junho;33;2021;6.0
CACEQUI;junho;12;2021;6.0
CACHOEIRA DO SUL;junho;139;2021;6.0
CACHOEIRINHA;junho;73;2021;6.0
CACIQUE DOBLE;junho;0;2021;6.0
CAIBATE;junho;2;2021;6.0
CAICARA;junho;2;2021;6.0
CAMAQUA;junho;99;2021;6.0
CAMARGO;junho;1;2021;6.0
CAMBARA DO SUL;junho;2;2021;6.0
CAMPESTRE DA SERRA;junho;0;2021;6.0
CAMPINA DAS MISSOES;junho;1;2021;6.0
CAMPINAS DO SUL;junho;4;2021;6.0
CAMPO BOM;junho;46;2021;6.0
CAMPO NOVO;junho;11;2021;6.0
CAMPOS BORGES;junho;4;2021;6.0
CANDELARIA;junho;32;2021;6.0
CANDIDO GODOI;junho;7;2021;6.0
CANDIOTA;junho;1;2021;6.0
CANELA;junho;27;2021;6.0
CANGUCU;junho;71;2021;6.0
CANOAS;junho;341;2021;6.0
CANUDOS DO VALE;junho;0;2021;6.0
CAPAO BONITO DO SUL;junho;0;2021;6.0
CAPAO DA CANOA;junho;45;2021;6.0
CAPAO DO CIPO;junho;0;2021;6.0
CAPAO DO LEAO;junho;5;2021;6.0
CAPIVARI DO SUL;junho;1;2021;6.0
CAPELA DE SANTANA;junho;5;2021;6.0
CAPITAO;junho;1;2021;6.0
CARAZINHO;junho;110;2021;6.0
CARAA;junho;1;2021;6.0
CARLOS BARBOSA;junho;16;2021;6.0
CARLOS GOMES;junho;0;2021;6.0
CASCA;junho;4;2021;6.0
CASEIROS;junho;1;2021;6.0
CATUIPE;junho;5;2021;6.0
CAXIAS DO SUL;junho;461;2021;6.0
CENTENARIO;junho;1;2021;6.0
CERRITO;junho;1;2021;6.0
CERRO BRANCO;junho;1;2021;6.0
CERRO GRANDE;junho;1;2021;6.0
CERRO GRANDE DO SUL;junho;5;2021;6.0
CERRO LARGO;junho;8;2021;6.0
CHAPADA;junho;9;2021;6.0
CHARQUEADAS;junho;55;2021;6.0
CHARRUA;junho;0;2021;6.0
CHIAPETTA;junho;1;2021;6.0
CHUI;junho;1;2021;6.0
CHUVISCA;junho;0;2021;6.0
CIDREIRA;junho;11;2021;6.0
CIRIACO;junho;4;2021;6.0
COLINAS;junho;0;2021;6.0
COLORADO;junho;1;2021;6.0
CONDOR;junho;7;2021;6.0
CONSTANTINA;junho;8;2021;6.0
COQUEIRO BAIXO;junho;1;2021;6.0
COQUEIROS DO SUL;junho;0;2021;6.0
CORONEL BARROS;junho;1;2021;6.0
CORONEL BICACO;junho;7;2021;6.0
COTIPORA;junho;0;2021;6.0
COXILHA;junho;0;2021;6.0
CRISSIUMAL;junho;16;2021;6.0
CRISTAL;junho;2;2021;6.0
CRISTAL DO SUL;junho;0;2021;6.0
CRUZ ALTA;junho;125;2021;6.0
CRUZALTENSE;junho;0;2021;6.0
CRUZEIRO DO SUL;junho;6;2021;6.0
DAVID CANABARRO;junho;6;2021;6.0
DERRUBADAS;junho;1;2021;6.0
DEZESSEIS DE NOVEMBRO;junho;2;2021;6.0
DILERMANDO DE AGUIAR;junho;1;2021;6.0
DOIS IRMAOS;junho;13;2021;6.0
DOIS IRMAOS DAS MISSOES;junho;0;2021;6.0
DOIS LAJEADOS;junho;11;2021;6.0
DOM FELICIANO;junho;2;2021;6.0
DOM PEDRO DE ALCANTARA;junho;0;2021;6.0
DOM PEDRITO;junho;35;2021;6.0
DONA FRANCISCA;junho;0;2021;6.0
DOUTOR MAURICIO CARDOSO;junho;4;2021;6.0
DOUTOR RICARDO;junho;0;2021;6.0
ELDORADO DO SUL;junho;12;2021;6.0
ENCANTADO;junho;21;2021;6.0
ENCRUZILHADA DO SUL;junho;23;2021;6.0
ENGENHO VELHO;junho;0;2021;6.0
ENTRE-IJUIS;junho;4;2021;6.0
ENTRE RIOS DO SUL;junho;2;2021;6.0
EREBANGO;junho;0;2021;6.0
ERECHIM;junho;139;2021;6.0
ERNESTINA;junho;0;2021;6.0
HERVAL;junho;3;2021;6.0
ERVAL GRANDE;junho;1;2021;6.0
ERVAL SECO;junho;5;2021;6.0
ESMERALDA;junho;5;2021;6.0
ESPERANCA DO SUL;junho;0;2021;6.0
ESPUMOSO;junho;21;2021;6.0
ESTACAO;junho;8;2021;6.0
ESTANCIA VELHA;junho;27;2021;6.0
ESTEIO;junho;54;2021;6.0
ESTRELA;junho;40;2021;6.0
ESTRELA VELHA;junho;3;2021;6.0
EUGENIO DE CASTRO;junho;0;2021;6.0
FAGUNDES VARELA;junho;0;2021;6.0
FARROUPILHA;junho;52;2021;6.0
FAXINAL DO SOTURNO;junho;15;2021;6.0
FAXINALZINHO;junho;1;2021;6.0
FAZENDA VILANOVA;junho;1;2021;6.0
FELIZ;junho;5;2021;6.0
FLORES DA CUNHA;junho;14;2021;6.0
FLORIANO PEIXOTO;junho;0;2021;6.0
FONTOURA XAVIER;junho;2;2021;6.0
FORMIGUEIRO;junho;7;2021;6.0
FORQUETINHA;junho;1;2021;6.0
FORTALEZA DOS VALOS;junho;3;2021;6.0
FREDERICO WESTPHALEN;junho;30;2021;6.0
GARIBALDI;junho;27;2021;6.0
GARRUCHOS;junho;3;2021;6.0
GAURAMA;junho;4;2021;6.0
GENERAL CAMARA;junho;2;2021;6.0
GENTIL;junho;0;2021;6.0
GETULIO VARGAS;junho;12;2021;6.0
GIRUA;junho;9;2021;6.0
GLORINHA;junho;5;2021;6.0
GRAMADO;junho;26;2021;6.0
GRAMADO DOS LOUREIROS;junho;0;2021;6.0
GRAMADO XAVIER;junho;0;2021;6.0
GRAVATAI;junho;191;2021;6.0
GUABIJU;junho;2;2021;6.0
GUAIBA;junho;62;2021;6.0
GUAPORE;junho;22;2021;6.0
GUARANI DAS MISSOES;junho;16;2021;6.0
HARMONIA;junho;1;2021;6.0
HERVEIRAS;junho;0;2021;6.0
HORIZONTINA;junho;15;2021;6.0
HULHA NEGRA;junho;3;2021;6.0
HUMAITA;junho;6;2021;6.0
IBARAMA;junho;1;2021;6.0
IBIACA;junho;1;2021;6.0
IBIRAIARAS;junho;1;2021;6.0
IBIRAPUITA;junho;0;2021;6.0
IBIRUBA;junho;12;2021;6.0
IGREJINHA;junho;41;2021;6.0
IJUI;junho;138;2021;6.0
ILOPOLIS;junho;6;2021;6.0
IMBE;junho;11;2021;6.0
IMIGRANTE;junho;2;2021;6.0
INDEPENDENCIA;junho;3;2021;6.0
INHACORA;junho;1;2021;6.0
IPE;junho;1;2021;6.0
IPIRANGA DO SUL;junho;1;2021;6.0
IRAI;junho;8;2021;6.0
ITAARA;junho;3;2021;6.0
ITACURUBI;junho;0;2021;6.0
ITAPUCA;junho;1;2021;6.0
ITAQUI;junho;36;2021;6.0
ITATI;junho;1;2021;6.0
ITATIBA DO SUL;junho;1;2021;6.0
IVORA;junho;3;2021;6.0
IVOTI;junho;10;2021;6.0
JABOTICABA;junho;4;2021;6.0
JACUIZINHO;junho;0;2021;6.0
JACUTINGA;junho;5;2021;6.0
JAGUARAO;junho;21;2021;6.0
JAGUARI;junho;10;2021;6.0
JAQUIRANA;junho;2;2021;6.0
JARI;junho;0;2021;6.0
JOIA;junho;7;2021;6.0
JULIO DE CASTILHOS;junho;16;2021;6.0
LAGOA BONITA DO SUL;junho;1;2021;6.0
LAGOAO;junho;3;2021;6.0
LAGOA DOS TRES CANTOS;junho;1;2021;6.0
LAGOA VERMELHA;junho;23;2021;6.0
LAJEADO;junho;95;2021;6.0
LAJEADO DO BUGRE;junho;1;2021;6.0
LAVRAS DO SUL;junho;3;2021;6.0
LIBERATO SALZANO;junho;6;2021;6.0
LINDOLFO COLLOR;junho;1;2021;6.0
LINHA NOVA;junho;0;2021;6.0
MACHADINHO;junho;1;2021;6.0
MACAMBARA;junho;0;2021;6.0
MAMPITUBA;junho;0;2021;6.0
MANOEL VIANA;junho;0;2021;6.0
MAQUINE;junho;1;2021;6.0
MARATA;junho;0;2021;6.0
MARAU;junho;22;2021;6.0
MARCELINO RAMOS;junho;2;2021;6.0
MARIANA PIMENTEL;junho;2;2021;6.0
MARQUES DE SOUZA;junho;1;2021;6.0
MATA;junho;9;2021;6.0
MATO CASTELHANO;junho;2;2021;6.0
MATO LEITAO;junho;1;2021;6.0
MATO QUEIMADO;junho;2;2021;6.0
MAXIMILIANO DE ALMEIDA;junho;4;2021;6.0
MINAS DO LEAO;junho;2;2021;6.0
MIRAGUAI;junho;1;2021;6.0
MONTAURI;junho;0;2021;6.0
MONTE ALEGRE DOS CAMPOS;junho;1;2021;6.0
MONTE BELO DO SUL;junho;0;2021;6.0
MONTENEGRO;junho;81;2021;6.0
MORMACO;junho;0;2021;6.0
MORRINHOS DO SUL;junho;0;2021;6.0
MORRO REDONDO;junho;4;2021;6.0
MORRO REUTER;junho;0;2021;6.0
MOSTARDAS;junho;6;2021;6.0
MUCUM;junho;2;2021;6.0
MUITOS CAPOES;junho;2;2021;6.0
MULITERNO;junho;0;2021;6.0
NAO-ME-TOQUE;junho;11;2021;6.0
NICOLAU VERGUEIRO;junho;1;2021;6.0
NONOAI;junho;12;2021;6.0
NOVA ALVORADA;junho;2;2021;6.0
NOVA ARACA;junho;1;2021;6.0
NOVA BASSANO;junho;7;2021;6.0
NOVA BOA VISTA;junho;3;2021;6.0
NOVA BRESCIA;junho;7;2021;6.0
NOVA CANDELARIA;junho;1;2021;6.0
NOVA ESPERANCA DO SUL;junho;0;2021;6.0
NOVA HARTZ;junho;2;2021;6.0
NOVA PADUA;junho;0;2021;6.0
NOVA PALMA;junho;5;2021;6.0
NOVA PETROPOLIS;junho;27;2021;6.0
NOVA PRATA;junho;23;2021;6.0
NOVA RAMADA;junho;0;2021;6.0
NOVA ROMA DO SUL;junho;1;2021;6.0
NOVA SANTA RITA;junho;8;2021;6.0
NOVO CABRAIS;junho;3;2021;6.0
NOVO HAMBURGO;junho;234;2021;6.0
NOVO MACHADO;junho;1;2021;6.0
NOVO TIRADENTES;junho;1;2021;6.0
NOVO XINGU;junho;2;2021;6.0
NOVO BARREIRO;junho;1;2021;6.0
OSORIO;junho;50;2021;6.0
PAIM FILHO;junho;3;2021;6.0
PALMARES DO SUL;junho;11;2021;6.0
PALMEIRA DAS MISSOES;junho;56;2021;6.0
PALMITINHO;junho;9;2021;6.0
PANAMBI;junho;37;2021;6.0
PANTANO GRANDE;junho;4;2021;6.0
PARAI;junho;9;2021;6.0
PARAISO DO SUL;junho;5;2021;6.0
PARECI NOVO;junho;0;2021;6.0
PAROBE;junho;56;2021;6.0
PASSA SETE;junho;1;2021;6.0
PASSO DO SOBRADO;junho;4;2021;6.0
PASSO FUNDO;junho;364;2021;6.0
PAULO BENTO;junho;0;2021;6.0
PAVERAMA;junho;5;2021;6.0
PEDRAS ALTAS;junho;2;2021;6.0
PEDRO OSORIO;junho;11;2021;6.0
PEJUCARA;junho;3;2021;6.0
PELOTAS;junho;467;2021;6.0
PICADA CAFE;junho;1;2021;6.0
PINHAL;junho;0;2021;6.0
PINHAL DA SERRA;junho;1;2021;6.0
PINHAL GRANDE;junho;1;2021;6.0
PINHEIRINHO DO VALE;junho;1;2021;6.0
PINHEIRO MACHADO;junho;10;2021;6.0
PINTO BANDEIRA;junho;0;2021;6.0
PIRAPO;junho;2;2021;6.0
PIRATINI;junho;21;2021;6.0
PLANALTO;junho;8;2021;6.0
POCO DAS ANTAS;junho;2;2021;6.0
PONTAO;junho;1;2021;6.0
PONTE PRETA;junho;0;2021;6.0
PORTAO;junho;29;2021;6.0
PORTO ALEGRE;junho;1796;2021;6.0
PORTO LUCENA;junho;8;2021;6.0
PORTO MAUA;junho;2;2021;6.0
PORTO VERA CRUZ;junho;1;2021;6.0
PORTO XAVIER;junho;12;2021;6.0
POUSO NOVO;junho;1;2021;6.0
PRESIDENTE LUCENA;junho;1;2021;6.0
PROGRESSO;junho;11;2021;6.0
PROTASIO ALVES;junho;1;2021;6.0
PUTINGA;junho;3;2021;6.0
QUARAI;junho;31;2021;6.0
QUATRO IRMAOS;junho;3;2021;6.0
QUEVEDOS;junho;0;2021;6.0
QUINZE DE NOVEMBRO;junho;4;2021;6.0
REDENTORA;junho;4;2021;6.0
RELVADO;junho;2;2021;6.0
RESTINGA SECA;junho;16;2021;6.0
RIO DOS INDIOS;junho;0;2021;6.0
RIO GRANDE;junho;225;2021;6.0
RIO PARDO;junho;39;2021;6.0
RIOZINHO;junho;0;2021;6.0
ROCA SALES;junho;6;2021;6.0
RODEIO BONITO;junho;9;2021;6.0
ROLADOR;junho;2;2021;6.0
ROLANTE;junho;13;2021;6.0
RONDA ALTA;junho;10;2021;6.0
RONDINHA;junho;4;2021;6.0
ROQUE GONZALES;junho;4;2021;6.0
ROSARIO DO SUL;junho;51;2021;6.0
SAGRADA FAMILIA;junho;1;2021;6.0
SALDANHA MARINHO;junho;0;2021;6.0
SALTO DO JACUI;junho;8;2021;6.0
SALVADOR DAS MISSOES;junho;0;2021;6.0
SALVADOR DO SUL;junho;8;2021;6.0
SANANDUVA;junho;14;2021;6.0
SANTA BARBARA DO SUL;junho;9;2021;6.0
SANTA CLARA DO SUL;junho;3;2021;6.0
SANTA CRUZ DO SUL;junho;157;2021;6.0
SANTA MARIA;junho;363;2021;6.0
SANTA MARIA DO HERVAL;junho;3;2021;6.0
SANTA MARGARIDA DO SUL;junho;0;2021;6.0
SANTANA DA BOA VISTA;junho;9;2021;6.0
SANT'ANA DO LIVRAMENTO;junho;86;2021;6.0
SANTA ROSA;junho;115;2021;6.0
SANTA TEREZA;junho;0;2021;6.0
SANTA VITORIA DO PALMAR;junho;39;2021;6.0
SANTIAGO;junho;71;2021;6.0
SANTO ANGELO;junho;126;2021;6.0
SANTO ANTONIO DO PALMA;junho;0;2021;6.0
SANTO ANTONIO DA PATRULHA;junho;59;2021;6.0
SANTO ANTONIO DAS MISSOES;junho;6;2021;6.0
SANTO ANTONIO DO PLANALTO;junho;0;2021;6.0
SANTO AUGUSTO;junho;14;2021;6.0
SANTO CRISTO;junho;19;2021;6.0
SANTO EXPEDITO DO SUL;junho;0;2021;6.0
SAO BORJA;junho;55;2021;6.0
SAO DOMINGOS DO SUL;junho;0;2021;6.0
SAO FRANCISCO DE ASSIS;junho;9;2021;6.0
SAO FRANCISCO DE PAULA;junho;19;2021;6.0
SAO GABRIEL;junho;73;2021;6.0
SAO JERONIMO;junho;47;2021;6.0
SAO JOAO DA URTIGA;junho;1;2021;6.0
SAO JOAO DO POLESINE;junho;3;2021;6.0
SAO JORGE;junho;1;2021;6.0
SAO JOSE DAS MISSOES;junho;2;2021;6.0
SAO JOSE DO HERVAL;junho;2;2021;6.0
SAO JOSE DO HORTENCIO;junho;1;2021;6.0
SAO JOSE DO INHACORA;junho;1;2021;6.0
SAO JOSE DO NORTE;junho;17;2021;6.0
SAO JOSE DO OURO;junho;14;2021;6.0
SAO JOSE DO SUL;junho;0;2021;6.0
