uf;municipio;ano;mes;vitimas
RS;MORRINHOS DO SUL;2024;5;0.0
RS;MORRINHOS DO SUL;2024;6;0.0
RS;MORRINHOS DO SUL;2024;7;0.0
RS;MORRINHOS DO SUL;2024;8;0.0
RS;MORRINHOS DO SUL;2024;9;1.0
RS;MORRINHOS DO SUL;2024;10;0.0
RS;MORRINHOS DO SUL;2024;11;0.0
RS;MORRINHOS DO SUL;2024;12;0.0
RS;MORRO REDONDO;2024;1;0.0
RS;MORRO REDONDO;2024;2;0.0
RS;MORRO REDONDO;2024;3;1.0
RS;MORRO REDONDO;2024;4;0.0
RS;MORRO REDONDO;2024;5;0.0
RS;MORRO REDONDO;2024;6;0.0
RS;MORRO REDONDO;2024;7;0.0
RS;MORRO REDONDO;2024;8;0.0
RS;MORRO REDONDO;2024;9;0.0
RS;MORRO REDONDO;2024;10;0.0
RS;MORRO REDONDO;2024;11;0.0
RS;MORRO REDONDO;2024;12;0.0
RS;MORRO REUTER;2024;1;0.0
RS;MORRO REUTER;2024;2;0.0
RS;MORRO REUTER;2024;3;0.0
RS;MORRO REUTER;2024;4;0.0
RS;MORRO REUTER;2024;5;0.0
RS;MORRO REUTER;2024;6;0.0
RS;MORRO REUTER;2024;7;0.0
RS;MORRO REUTER;2024;8;0.0
RS;MORRO REUTER;2024;9;0.0
RS;MORRO REUTER;2024;10;0.0
RS;MORRO REUTER;2024;11;0.0
RS;MORRO REUTER;2024;12;0.0
RS;MOSTARDAS;2024;1;0.0
RS;MOSTARDAS;2024;2;0.0
RS;MOSTARDAS;2024;3;1.0
RS;MOSTARDAS;2024;4;0.0
RS;MOSTARDAS;2024;5;0.0
RS;MOSTARDAS;2024;6;1.0
RS;MOSTARDAS;2024;7;0.0
RS;MOSTARDAS;2024;8;0.0
RS;MOSTARDAS;2024;9;0.0
RS;MOSTARDAS;2024;10;0.0
RS;MOSTARDAS;2024;11;0.0
RS;MOSTARDAS;2024;12;0.0
RS;MUITOS CAPÕES;2024;1;0.0
RS;MUITOS CAPÕES;2024;2;0.0
RS;MUITOS CAPÕES;2024;3;0.0
RS;MUITOS CAPÕES;2024;4;0.0
RS;MUITOS CAPÕES;2024;5;0.0
RS;MUITOS CAPÕES;2024;6;0.0
RS;MUITOS CAPÕES;2024;7;0.0
RS;MUITOS CAPÕES;2024;8;0.0
RS;MUITOS CAPÕES;2024;9;0.0
RS;MUITOS CAPÕES;2024;10;0.0
RS;MUITOS CAPÕES;2024;11;0.0
RS;MUITOS CAPÕES;2024;12;0.0
RS;MULITERNO;2024;1;0.0
RS;MULITERNO;2024;2;0.0
RS;MULITERNO;2024;3;0.0
RS;MULITERNO;2024;4;0.0
RS;MULITERNO;2024;5;0.0
RS;MULITERNO;2024;6;0.0
RS;MULITERNO;2024;7;0.0
RS;MULITERNO;2024;8;0.0
RS;MULITERNO;2024;9;0.0
RS;MULITERNO;2024;10;0.0
RS;MULITERNO;2024;11;0.0
RS;MULITERNO;2024;12;0.0
RS;MUÇUM;2024;1;0.0
RS;MUÇUM;2024;2;0.0
RS;MUÇUM;2024;3;0.0
RS;MUÇUM;2024;4;0.0
RS;MUÇUM;2024;5;0.0
RS;MUÇUM;2024;6;0.0
RS;MUÇUM;2024;7;0.0
RS;MUÇUM;2024;8;0.0
RS;MUÇUM;2024;9;0.0
RS;MUÇUM;2024;10;0.0
RS;MUÇUM;2024;11;0.0
RS;MUÇUM;2024;12;0.0
RS;NICOLAU VERGUEIRO;2024;1;0.0
RS;NICOLAU VERGUEIRO;2024;2;0.0
RS;NICOLAU VERGUEIRO;2024;3;0.0
RS;NICOLAU VERGUEIRO;2024;4;0.0
RS;NICOLAU VERGUEIRO;2024;5;0.0
RS;NICOLAU VERGUEIRO;2024;6;0.0
RS;NICOLAU VERGUEIRO;2024;7;0.0
RS;NICOLAU VERGUEIRO;2024;8;0.0
RS;NICOLAU VERGUEIRO;2024;9;0.0
RS;NICOLAU VERGUEIRO;2024;10;0.0
RS;NICOLAU VERGUEIRO;2024;11;0.0
RS;NICOLAU VERGUEIRO;2024;12;0.0
RS;NONOAI;2024;1;0.0
RS;NONOAI;2024;2;0.0
RS;NONOAI;2024;3;0.0
RS;NONOAI;2024;4;1.0
RS;NONOAI;2024;5;0.0
RS;NONOAI;2024;6;0.0
RS;NONOAI;2024;7;1.0
RS;NONOAI;2024;8;0.0
RS;NONOAI;2024;9;0.0
RS;NONOAI;2024;10;1.0
RS;NONOAI;2024;11;0.0
RS;NONOAI;2024;12;0.0
RS;NOVA ALVORADA;2024;1;0.0
RS;NOVA ALVORADA;2024;2;0.0
RS;NOVA ALVORADA;2024;3;0.0
RS;NOVA ALVORADA;2024;4;0.0
RS;NOVA ALVORADA;2024;5;0.0
RS;NOVA ALVORADA;2024;6;0.0
RS;NOVA ALVORADA;2024;7;0.0
RS;NOVA ALVORADA;2024;8;0.0
RS;NOVA ALVORADA;2024;9;0.0
RS;NOVA ALVORADA;2024;10;0.0
RS;NOVA ALVORADA;2024;11;0.0
RS;NOVA ALVORADA;2024;12;0.0
RS;NOVA ARAÇÁ;2024;1;0.0
RS;NOVA ARAÇÁ;2024;2;0.0
RS;NOVA ARAÇÁ;2024;3;0.0
RS;NOVA ARAÇÁ;2024;4;0.0
RS;NOVA ARAÇÁ;2024;5;0.0
RS;NOVA ARAÇÁ;2024;6;0.0
RS;NOVA ARAÇÁ;2024;7;0.0
RS;NOVA ARAÇÁ;2024;8;0.0
RS;NOVA ARAÇÁ;2024;9;0.0
RS;NOVA ARAÇÁ;2024;10;1.0
RS;NOVA ARAÇÁ;2024;11;0.0
RS;NOVA ARAÇÁ;2024;12;0.0
RS;NOVA BASSANO;2024;1;0.0
RS;NOVA BASSANO;2024;2;0.0
RS;NOVA BASSANO;2024;3;0.0
RS;NOVA BASSANO;2024;4;0.0
RS;NOVA BASSANO;2024;5;0.0
RS;NOVA BASSANO;2024;6;0.0
RS;NOVA BASSANO;2024;7;0.0
RS;NOVA BASSANO;2024;8;0.0
RS;NOVA BASSANO;2024;9;0.0
RS;NOVA BASSANO;2024;10;0.0
RS;NOVA BASSANO;2024;11;0.0
RS;NOVA BASSANO;2024;12;0.0
RS;NOVA BOA VISTA;2024;1;0.0
RS;NOVA BOA VISTA;2024;2;0.0
RS;NOVA BOA VISTA;2024;3;0.0
RS;NOVA BOA VISTA;2024;4;0.0
RS;NOVA BOA VISTA;2024;5;0.0
RS;NOVA BOA VISTA;2024;6;0.0
RS;NOVA BOA VISTA;2024;7;0.0
RS;NOVA BOA VISTA;2024;8;0.0
RS;NOVA BOA VISTA;2024;9;0.0
RS;NOVA BOA VISTA;2024;10;1.0
RS;NOVA BOA VISTA;2024;11;0.0
RS;NOVA BOA VISTA;2024;12;0.0
RS;NOVA BRÉSCIA;2024;1;0.0
RS;NOVA BRÉSCIA;2024;2;0.0
RS;NOVA BRÉSCIA;2024;3;0.0
RS;NOVA BRÉSCIA;2024;4;0.0
RS;NOVA BRÉSCIA;2024;5;0.0
RS;NOVA BRÉSCIA;2024;6;0.0
RS;NOVA BRÉSCIA;2024;7;0.0
RS;NOVA BRÉSCIA;2024;8;0.0
RS;NOVA BRÉSCIA;2024;9;0.0
RS;NOVA BRÉSCIA;2024;10;0.0
RS;NOVA BRÉSCIA;2024;11;0.0
RS;NOVA BRÉSCIA;2024;12;0.0
RS;NOVA CANDELÁRIA;2024;1;0.0
RS;NOVA CANDELÁRIA;2024;2;0.0
RS;NOVA CANDELÁRIA;2024;3;0.0
RS;NOVA CANDELÁRIA;2024;4;0.0
RS;NOVA CANDELÁRIA;2024;5;0.0
RS;NOVA CANDELÁRIA;2024;6;0.0
RS;NOVA CANDELÁRIA;2024;7;0.0
RS;NOVA CANDELÁRIA;2024;8;0.0
RS;NOVA CANDELÁRIA;2024;9;0.0
RS;NOVA CANDELÁRIA;2024;10;0.0
RS;NOVA CANDELÁRIA;2024;11;0.0
RS;NOVA CANDELÁRIA;2024;12;0.0
RS;NOVA ESPERANÇA DO SUL;2024;1;0.0
RS;NOVA ESPERANÇA DO SUL;2024;2;0.0
RS;NOVA ESPERANÇA DO SUL;2024;3;0.0
RS;NOVA ESPERANÇA DO SUL;2024;4;0.0
RS;NOVA ESPERANÇA DO SUL;2024;5;0.0
RS;NOVA ESPERANÇA DO SUL;2024;6;0.0
RS;NOVA ESPERANÇA DO SUL;2024;7;0.0
RS;NOVA ESPERANÇA DO SUL;2024;8;0.0
RS;NOVA ESPERANÇA DO SUL;2024;9;0.0
RS;NOVA ESPERANÇA DO SUL;2024;10;0.0
RS;NOVA ESPERANÇA DO SUL;2024;11;0.0
RS;NOVA ESPERANÇA DO SUL;2024;12;0.0
RS;NOVA HARTZ;2024;1;0.0
RS;NOVA HARTZ;2024;2;0.0
RS;NOVA HARTZ;2024;3;0.0
RS;NOVA HARTZ;2024;4;0.0
RS;NOVA HARTZ;2024;5;1.0
RS;NOVA HARTZ;2024;6;0.0
RS;NOVA HARTZ;2024;7;0.0
RS;NOVA HARTZ;2024;8;0.0
RS;NOVA HARTZ;2024;9;0.0
RS;NOVA HARTZ;2024;10;4.0
RS;NOVA HARTZ;2024;11;0.0
RS;NOVA HARTZ;2024;12;2.0
RS;NOVA PALMA;2024;1;0.0
RS;NOVA PALMA;2024;2;0.0
RS;NOVA PALMA;2024;3;0.0
RS;NOVA PALMA;2024;4;0.0
RS;NOVA PALMA;2024;5;0.0
RS;NOVA PALMA;2024;6;0.0
RS;NOVA PALMA;2024;7;0.0
RS;NOVA PALMA;2024;8;0.0
RS;NOVA PALMA;2024;9;1.0
RS;NOVA PALMA;2024;10;1.0
RS;NOVA PALMA;2024;11;0.0
RS;NOVA PALMA;2024;12;0.0
RS;NOVA PETRÓPOLIS;2024;1;0.0
RS;NOVA PETRÓPOLIS;2024;2;0.0
RS;NOVA PETRÓPOLIS;2024;3;0.0
RS;NOVA PETRÓPOLIS;2024;4;0.0
RS;NOVA PETRÓPOLIS;2024;5;0.0
RS;NOVA PETRÓPOLIS;2024;6;0.0
RS;NOVA PETRÓPOLIS;2024;7;0.0
RS;NOVA PETRÓPOLIS;2024;8;0.0
RS;NOVA PETRÓPOLIS;2024;9;0.0
RS;NOVA PETRÓPOLIS;2024;10;0.0
RS;NOVA PETRÓPOLIS;2024;11;0.0
RS;NOVA PETRÓPOLIS;2024;12;0.0
RS;NOVA PRATA;2024;1;1.0
RS;NOVA PRATA;2024;2;0.0
RS;NOVA PRATA;2024;3;0.0
RS;NOVA PRATA;2024;4;0.0
RS;NOVA PRATA;2024;5;0.0
RS;NOVA PRATA;2024;6;2.0
RS;NOVA PRATA;2024;7;0.0
RS;NOVA PRATA;2024;8;2.0
RS;NOVA PRATA;2024;9;0.0
RS;NOVA PRATA;2024;10;0.0
RS;NOVA PRATA;2024;11;0.0
RS;NOVA PRATA;2024;12;0.0
RS;NOVA PÁDUA;2024;1;1.0
RS;NOVA PÁDUA;2024;2;0.0
RS;NOVA PÁDUA;2024;3;0.0
RS;NOVA PÁDUA;2024;4;0.0
RS;NOVA PÁDUA;2024;5;0.0
RS;NOVA PÁDUA;2024;6;0.0
RS;NOVA PÁDUA;2024;7;0.0
RS;NOVA PÁDUA;2024;8;0.0
RS;NOVA PÁDUA;2024;9;0.0
RS;NOVA PÁDUA;2024;10;0.0
RS;NOVA PÁDUA;2024;11;0.0
RS;NOVA PÁDUA;2024;12;0.0
RS;NOVA RAMADA;2024;1;0.0
RS;NOVA RAMADA;2024;2;0.0
RS;NOVA RAMADA;2024;3;0.0
RS;NOVA RAMADA;2024;4;0.0
RS;NOVA RAMADA;2024;5;0.0
RS;NOVA RAMADA;2024;6;0.0
RS;NOVA RAMADA;2024;7;0.0
RS;NOVA RAMADA;2024;8;0.0
RS;NOVA RAMADA;2024;9;0.0
RS;NOVA RAMADA;2024;10;0.0
RS;NOVA RAMADA;2024;11;0.0
RS;NOVA RAMADA;2024;12;0.0
RS;NOVA ROMA DO SUL;2024;1;0.0
RS;NOVA ROMA DO SUL;2024;2;0.0
RS;NOVA ROMA DO SUL;2024;3;0.0
RS;NOVA ROMA DO SUL;2024;4;0.0
RS;NOVA ROMA DO SUL;2024;5;0.0
RS;NOVA ROMA DO SUL;2024;6;0.0
RS;NOVA ROMA DO SUL;2024;7;0.0
RS;NOVA ROMA DO SUL;2024;8;0.0
RS;NOVA ROMA DO SUL;2024;9;0.0
RS;NOVA ROMA DO SUL;2024;10;0.0
RS;NOVA ROMA DO SUL;2024;11;0.0
RS;NOVA ROMA DO SUL;2024;12;0.0
RS;NOVA SANTA RITA;2024;1;0.0
RS;NOVA SANTA RITA;2024;2;1.0
RS;NOVA SANTA RITA;2024;3;1.0
RS;NOVA SANTA RITA;2024;4;0.0
RS;NOVA SANTA RITA;2024;5;0.0
RS;NOVA SANTA RITA;2024;6;1.0
RS;NOVA SANTA RITA;2024;7;0.0
RS;NOVA SANTA RITA;2024;8;0.0
RS;NOVA SANTA RITA;2024;9;0.0
RS;NOVA SANTA RITA;2024;10;0.0
RS;NOVA SANTA RITA;2024;11;0.0
RS;NOVA SANTA RITA;2024;12;0.0
RS;NOVO BARREIRO;2024;1;0.0
RS;NOVO BARREIRO;2024;2;0.0
RS;NOVO BARREIRO;2024;3;0.0
RS;NOVO BARREIRO;2024;4;0.0
RS;NOVO BARREIRO;2024;5;0.0
RS;NOVO BARREIRO;2024;6;0.0
RS;NOVO BARREIRO;2024;7;0.0
RS;NOVO BARREIRO;2024;8;0.0
RS;NOVO BARREIRO;2024;9;0.0
RS;NOVO BARREIRO;2024;10;1.0
RS;NOVO BARREIRO;2024;11;0.0
RS;NOVO BARREIRO;2024;12;0.0
RS;NOVO CABRAIS;2024;1;0.0
RS;NOVO CABRAIS;2024;2;0.0
RS;NOVO CABRAIS;2024;3;0.0
RS;NOVO CABRAIS;2024;4;0.0
RS;NOVO CABRAIS;2024;5;0.0
RS;NOVO CABRAIS;2024;6;0.0
RS;NOVO CABRAIS;2024;7;0.0
RS;NOVO CABRAIS;2024;8;0.0
RS;NOVO CABRAIS;2024;9;0.0
RS;NOVO CABRAIS;2024;10;0.0
RS;NOVO CABRAIS;2024;11;0.0
RS;NOVO CABRAIS;2024;12;0.0
RS;NOVO HAMBURGO;2024;1;2.0
RS;NOVO HAMBURGO;2024;2;4.0
RS;NOVO HAMBURGO;2024;3;4.0
RS;NOVO HAMBURGO;2024;4;6.0
RS;NOVO HAMBURGO;2024;5;1.0
RS;NOVO HAMBURGO;2024;6;3.0
RS;NOVO HAMBURGO;2024;7;1.0
RS;NOVO HAMBURGO;2024;8;1.0
RS;NOVO HAMBURGO;2024;9;3.0
RS;NOVO HAMBURGO;2024;10;7.0
RS;NOVO HAMBURGO;2024;11;3.0
RS;NOVO HAMBURGO;2024;12;1.0
RS;NOVO MACHADO;2024;1;0.0
RS;NOVO MACHADO;2024;2;0.0
RS;NOVO MACHADO;2024;3;0.0
RS;NOVO MACHADO;2024;4;0.0
RS;NOVO MACHADO;2024;5;0.0
RS;NOVO MACHADO;2024;6;0.0
RS;NOVO MACHADO;2024;7;0.0
RS;NOVO MACHADO;2024;8;0.0
RS;NOVO MACHADO;2024;9;0.0
RS;NOVO MACHADO;2024;10;0.0
RS;NOVO MACHADO;2024;11;0.0
RS;NOVO MACHADO;2024;12;0.0
RS;NOVO TIRADENTES;2024;1;0.0
RS;NOVO TIRADENTES;2024;2;1.0
RS;NOVO TIRADENTES;2024;3;1.0
RS;NOVO TIRADENTES;2024;4;0.0
RS;NOVO TIRADENTES;2024;5;0.0
RS;NOVO TIRADENTES;2024;6;0.0
RS;NOVO TIRADENTES;2024;7;0.0
RS;NOVO TIRADENTES;2024;8;0.0
RS;NOVO TIRADENTES;2024;9;0.0
RS;NOVO TIRADENTES;2024;10;0.0
RS;NOVO TIRADENTES;2024;11;0.0
RS;NOVO TIRADENTES;2024;12;0.0
RS;NOVO XINGU;2024;1;0.0
RS;NOVO XINGU;2024;2;0.0
RS;NOVO XINGU;2024;3;0.0
RS;NOVO XINGU;2024;4;0.0
RS;NOVO XINGU;2024;5;0.0
RS;NOVO XINGU;2024;6;0.0
RS;NOVO XINGU;2024;7;0.0
RS;NOVO XINGU;2024;8;0.0
RS;NOVO XINGU;2024;9;0.0
RS;NOVO XINGU;2024;10;0.0
RS;NOVO XINGU;2024;11;0.0
RS;NOVO XINGU;2024;12;0.0
RS;NÃO INFORMADO;2024;1;0.0
RS;NÃO INFORMADO;2024;2;0.0
RS;NÃO INFORMADO;2024;3;0.0
RS;NÃO INFORMADO;2024;4;0.0
RS;NÃO INFORMADO;2024;5;0.0
RS;NÃO INFORMADO;2024;6;0.0
RS;NÃO INFORMADO;2024;7;0.0
RS;NÃO INFORMADO;2024;8;0.0
RS;NÃO INFORMADO;2024;9;0.0
RS;NÃO INFORMADO;2024;10;0.0
RS;NÃO INFORMADO;2024;11;0.0
RS;NÃO INFORMADO;2024;12;0.0
RS;NÃO-ME-TOQUE;2024;1;0.0
RS;NÃO-ME-TOQUE;2024;2;0.0
RS;NÃO-ME-TOQUE;2024;3;0.0
RS;NÃO-ME-TOQUE;2024;4;1.0
RS;NÃO-ME-TOQUE;2024;5;0.0
RS;NÃO-ME-TOQUE;2024;6;1.0
RS;NÃO-ME-TOQUE;2024;7;0.0
RS;NÃO-ME-TOQUE;2024;8;0.0
RS;NÃO-ME-TOQUE;2024;9;0.0
RS;NÃO-ME-TOQUE;2024;10;1.0
RS;NÃO-ME-TOQUE;2024;11;0.0
RS;NÃO-ME-TOQUE;2024;12;0.0
RS;OSÓRIO;2024;1;0.0
RS;OSÓRIO;2024;2;0.0
RS;OSÓRIO;2024;3;2.0
RS;OSÓRIO;2024;4;0.0
RS;OSÓRIO;2024;5;0.0
RS;OSÓRIO;2024;6;0.0
RS;OSÓRIO;2024;7;0.0
RS;OSÓRIO;2024;8;1.0
RS;OSÓRIO;2024;9;0.0
RS;OSÓRIO;2024;10;1.0
RS;OSÓRIO;2024;11;0.0
RS;OSÓRIO;2024;12;0.0
RS;PAIM FILHO;2024;1;0.0
RS;PAIM FILHO;2024;2;0.0
RS;PAIM FILHO;2024;3;0.0
RS;PAIM FILHO;2024;4;0.0
RS;PAIM FILHO;2024;5;0.0
RS;PAIM FILHO;2024;6;0.0
RS;PAIM FILHO;2024;7;0.0
RS;PAIM FILHO;2024;8;0.0
RS;PAIM FILHO;2024;9;0.0
RS;PAIM FILHO;2024;10;0.0
RS;PAIM FILHO;2024;11;0.0
RS;PAIM FILHO;2024;12;0.0
RS;PALMARES DO SUL;2024;1;0.0
RS;PALMARES DO SUL;2024;2;0.0
RS;PALMARES DO SUL;2024;3;0.0
RS;PALMARES DO SUL;2024;4;1.0
RS;PALMARES DO SUL;2024;5;0.0
RS;PALMARES DO SUL;2024;6;1.0
RS;PALMARES DO SUL;2024;7;0.0
RS;PALMARES DO SUL;2024;8;0.0
RS;PALMARES DO SUL;2024;9;0.0
RS;PALMARES DO SUL;2024;10;0.0
RS;PALMARES DO SUL;2024;11;0.0
RS;PALMARES DO SUL;2024;12;0.0
RS;PALMEIRA DAS MISSÕES;2024;1;0.0
RS;PALMEIRA DAS MISSÕES;2024;2;0.0
RS;PALMEIRA DAS MISSÕES;2024;3;1.0
RS;PALMEIRA DAS MISSÕES;2024;4;4.0
RS;PALMEIRA DAS MISSÕES;2024;5;2.0
RS;PALMEIRA DAS MISSÕES;2024;6;0.0
RS;PALMEIRA DAS MISSÕES;2024;7;1.0
RS;PALMEIRA DAS MISSÕES;2024;8;0.0
RS;PALMEIRA DAS MISSÕES;2024;9;0.0
RS;PALMEIRA DAS MISSÕES;2024;10;0.0
RS;PALMEIRA DAS MISSÕES;2024;11;0.0
RS;PALMEIRA DAS MISSÕES;2024;12;0.0
RS;PALMITINHO;2024;1;0.0
RS;PALMITINHO;2024;2;0.0
RS;PALMITINHO;2024;3;0.0
RS;PALMITINHO;2024;4;0.0
RS;PALMITINHO;2024;5;0.0
RS;PALMITINHO;2024;6;0.0
RS;PALMITINHO;2024;7;0.0
RS;PALMITINHO;2024;8;0.0
RS;PALMITINHO;2024;9;0.0
RS;PALMITINHO;2024;10;0.0
RS;PALMITINHO;2024;11;0.0
RS;PALMITINHO;2024;12;0.0
RS;PANAMBI;2024;1;0.0
RS;PANAMBI;2024;2;0.0
RS;PANAMBI;2024;3;2.0
RS;PANAMBI;2024;4;0.0
RS;PANAMBI;2024;5;0.0
RS;PANAMBI;2024;6;0.0
RS;PANAMBI;2024;7;0.0
RS;PANAMBI;2024;8;1.0
RS;PANAMBI;2024;9;0.0
RS;PANAMBI;2024;10;0.0
RS;PANAMBI;2024;11;2.0
RS;PANAMBI;2024;12;0.0
RS;PANTANO GRANDE;2024;1;0.0
RS;PANTANO GRANDE;2024;2;0.0
RS;PANTANO GRANDE;2024;3;0.0
RS;PANTANO GRANDE;2024;4;0.0
RS;PANTANO GRANDE;2024;5;1.0
RS;PANTANO GRANDE;2024;6;0.0
RS;PANTANO GRANDE;2024;7;0.0
RS;PANTANO GRANDE;2024;8;0.0
RS;PANTANO GRANDE;2024;9;0.0
RS;PANTANO GRANDE;2024;10;0.0
RS;PANTANO GRANDE;2024;11;0.0
RS;PANTANO GRANDE;2024;12;1.0
RS;PARAÍ;2024;1;0.0
RS;PARAÍ;2024;2;0.0
RS;PARAÍ;2024;3;0.0
RS;PARAÍ;2024;4;0.0
RS;PARAÍ;2024;5;0.0
RS;PARAÍ;2024;6;0.0
RS;PARAÍ;2024;7;0.0
RS;PARAÍ;2024;8;0.0
RS;PARAÍ;2024;9;0.0
RS;PARAÍ;2024;10;0.0
RS;PARAÍ;2024;11;0.0
RS;PARAÍ;2024;12;0.0
RS;PARAÍSO DO SUL;2024;1;0.0
RS;PARAÍSO DO SUL;2024;2;2.0
RS;PARAÍSO DO SUL;2024;3;0.0
RS;PARAÍSO DO SUL;2024;4;0.0
RS;PARAÍSO DO SUL;2024;5;0.0
RS;PARAÍSO DO SUL;2024;6;0.0
RS;PARAÍSO DO SUL;2024;7;0.0
RS;PARAÍSO DO SUL;2024;8;0.0
RS;PARAÍSO DO SUL;2024;9;0.0
RS;PARAÍSO DO SUL;2024;10;0.0
RS;PARAÍSO DO SUL;2024;11;0.0
RS;PARAÍSO DO SUL;2024;12;0.0
RS;PARECI NOVO;2024;1;0.0
RS;PARECI NOVO;2024;2;0.0
RS;PARECI NOVO;2024;3;0.0
RS;PARECI NOVO;2024;4;1.0
RS;PARECI NOVO;2024;5;0.0
RS;PARECI NOVO;2024;6;0.0
RS;PARECI NOVO;2024;7;0.0
RS;PARECI NOVO;2024;8;0.0
RS;PARECI NOVO;2024;9;0.0
RS;PARECI NOVO;2024;10;0.0
RS;PARECI NOVO;2024;11;0.0
RS;PARECI NOVO;2024;12;0.0
RS;PAROBÉ;2024;1;1.0
RS;PAROBÉ;2024;2;2.0
RS;PAROBÉ;2024;3;1.0
RS;PAROBÉ;2024;4;2.0
RS;PAROBÉ;2024;5;0.0
RS;PAROBÉ;2024;6;0.0
RS;PAROBÉ;2024;7;5.0
RS;PAROBÉ;2024;8;2.0
RS;PAROBÉ;2024;9;1.0
RS;PAROBÉ;2024;10;0.0
RS;PAROBÉ;2024;11;1.0
RS;PAROBÉ;2024;12;0.0
RS;PASSA SETE;2024;1;0.0
RS;PASSA SETE;2024;2;0.0
RS;PASSA SETE;2024;3;0.0
RS;PASSA SETE;2024;4;0.0
RS;PASSA SETE;2024;5;0.0
RS;PASSA SETE;2024;6;0.0
RS;PASSA SETE;2024;7;0.0
RS;PASSA SETE;2024;8;0.0
RS;PASSA SETE;2024;9;0.0
RS;PASSA SETE;2024;10;0.0
RS;PASSA SETE;2024;11;0.0
RS;PASSA SETE;2024;12;0.0
RS;PASSO DO SOBRADO;2024;1;0.0
RS;PASSO DO SOBRADO;2024;2;0.0
RS;PASSO DO SOBRADO;2024;3;0.0
RS;PASSO DO SOBRADO;2024;4;0.0
RS;PASSO DO SOBRADO;2024;5;1.0
RS;PASSO DO SOBRADO;2024;6;0.0
RS;PASSO DO SOBRADO;2024;7;0.0
RS;PASSO DO SOBRADO;2024;8;0.0
RS;PASSO DO SOBRADO;2024;9;0.0
RS;PASSO DO SOBRADO;2024;10;0.0
RS;PASSO DO SOBRADO;2024;11;0.0
RS;PASSO DO SOBRADO;2024;12;0.0
RS;PASSO FUNDO;2024;1;5.0
RS;PASSO FUNDO;2024;2;1.0
RS;PASSO FUNDO;2024;3;3.0
RS;PASSO FUNDO;2024;4;7.0
RS;PASSO FUNDO;2024;5;1.0
RS;PASSO FUNDO;2024;6;7.0
RS;PASSO FUNDO;2024;7;4.0
RS;PASSO FUNDO;2024;8;6.0
RS;PASSO FUNDO;2024;9;5.0
RS;PASSO FUNDO;2024;10;5.0
RS;PASSO FUNDO;2024;11;4.0
RS;PASSO FUNDO;2024;12;5.0
RS;PAULO BENTO;2024;1;0.0
RS;PAULO BENTO;2024;2;0.0
RS;PAULO BENTO;2024;3;0.0
RS;PAULO BENTO;2024;4;0.0
RS;PAULO BENTO;2024;5;0.0
RS;PAULO BENTO;2024;6;0.0
RS;PAULO BENTO;2024;7;0.0
RS;PAULO BENTO;2024;8;0.0
RS;PAULO BENTO;2024;9;0.0
RS;PAULO BENTO;2024;10;0.0
RS;PAULO BENTO;2024;11;0.0
RS;PAULO BENTO;2024;12;0.0
RS;PAVERAMA;2024;1;0.0
RS;PAVERAMA;2024;2;0.0
RS;PAVERAMA;2024;3;0.0
RS;PAVERAMA;2024;4;0.0
RS;PAVERAMA;2024;5;0.0
RS;PAVERAMA;2024;6;0.0
RS;PAVERAMA;2024;7;0.0
RS;PAVERAMA;2024;8;0.0
RS;PAVERAMA;2024;9;0.0
RS;PAVERAMA;2024;10;0.0
RS;PAVERAMA;2024;11;0.0
RS;PAVERAMA;2024;12;0.0
RS;PEDRAS ALTAS;2024;1;0.0
RS;PEDRAS ALTAS;2024;2;0.0
RS;PEDRAS ALTAS;2024;3;0.0
RS;PEDRAS ALTAS;2024;4;0.0
RS;PEDRAS ALTAS;2024;5;0.0
RS;PEDRAS ALTAS;2024;6;0.0
RS;PEDRAS ALTAS;2024;7;0.0
RS;PEDRAS ALTAS;2024;8;0.0
RS;PEDRAS ALTAS;2024;9;0.0
RS;PEDRAS ALTAS;2024;10;0.0
RS;PEDRAS ALTAS;2024;11;0.0
RS;PEDRAS ALTAS;2024;12;0.0
RS;PEDRO OSÓRIO;2024;1;0.0
RS;PEDRO OSÓRIO;2024;2;0.0
RS;PEDRO OSÓRIO;2024;3;0.0
RS;PEDRO OSÓRIO;2024;4;0.0
RS;PEDRO OSÓRIO;2024;5;0.0
RS;PEDRO OSÓRIO;2024;6;0.0
RS;PEDRO OSÓRIO;2024;7;0.0
RS;PEDRO OSÓRIO;2024;8;0.0
RS;PEDRO OSÓRIO;2024;9;0.0
RS;PEDRO OSÓRIO;2024;10;0.0
RS;PEDRO OSÓRIO;2024;11;0.0
RS;PEDRO OSÓRIO;2024;12;0.0
RS;PEJUÇARA;2024;1;0.0
RS;PEJUÇARA;2024;2;0.0
RS;PEJUÇARA;2024;3;0.0
RS;PEJUÇARA;2024;4;0.0
RS;PEJUÇARA;2024;5;0.0
RS;PEJUÇARA;2024;6;0.0
RS;PEJUÇARA;2024;7;0.0
RS;PEJUÇARA;2024;8;0.0
RS;PEJUÇARA;2024;9;0.0
RS;PEJUÇARA;2024;10;0.0
RS;PEJUÇARA;2024;11;0.0
RS;PEJUÇARA;2024;12;0.0
RS;PELOTAS;2024;1;6.0
RS;PELOTAS;2024;2;4.0
RS;PELOTAS;2024;3;7.0
RS;PELOTAS;2024;4;5.0
RS;PELOTAS;2024;5;4.0
RS;PELOTAS;2024;6;3.0
RS;PELOTAS;2024;7;2.0
