municipio;mes;ano;vitimas_homicidio_no_mes_municipio
SAO JOSE DOS AUSENTES;fevereiro;2023;0
SAO JOSE DOS AUSENTES;marco;2023;0
SAO JOSE DOS AUSENTES;abril;2023;0
SAO JOSE DOS AUSENTES;maio;2023;0
SAO JOSE DOS AUSENTES;junho;2023;0
SAO JOSE DOS AUSENTES;julho;2023;0
SAO JOSE DOS AUSENTES;agosto;2023;0
SAO JOSE DOS AUSENTES;setembro;2023;0
SAO JOSE DOS AUSENTES;outubro;2023;0
SAO JOSE DOS AUSENTES;novembro;2023;1
SAO JOSE DOS AUSENTES;dezembro;2023;0
SAO JOAO DA URTIGA;janeiro;2023;0
SAO JOAO DA URTIGA;fevereiro;2023;0
SAO JOAO DA URTIGA;marco;2023;0
SAO JOAO DA URTIGA;abril;2023;0
SAO JOAO DA URTIGA;maio;2023;0
SAO JOAO DA URTIGA;junho;2023;0
SAO JOAO DA URTIGA;julho;2023;0
SAO JOAO DA URTIGA;agosto;2023;0
SAO JOAO DA URTIGA;setembro;2023;0
SAO JOAO DA URTIGA;outubro;2023;0
SAO JOAO DA URTIGA;novembro;2023;0
SAO JOAO DA URTIGA;dezembro;2023;0
SAO JOAO DO POLESINE;janeiro;2023;0
SAO JOAO DO POLESINE;fevereiro;2023;0
SAO JOAO DO POLESINE;marco;2023;0
SAO JOAO DO POLESINE;abril;2023;0
SAO JOAO DO POLESINE;maio;2023;0
SAO JOAO DO POLESINE;junho;2023;0
SAO JOAO DO POLESINE;julho;2023;0
SAO JOAO DO POLESINE;agosto;2023;0
SAO JOAO DO POLESINE;setembro;2023;0
SAO JOAO DO POLESINE;outubro;2023;0
SAO JOAO DO POLESINE;novembro;2023;0
SAO JOAO DO POLESINE;dezembro;2023;0
SAO LEOPOLDO;janeiro;2023;4
SAO LEOPOLDO;fevereiro;2023;1
SAO LEOPOLDO;marco;2023;4
SAO LEOPOLDO;abril;2023;3
SAO LEOPOLDO;maio;2023;1
SAO LEOPOLDO;junho;2023;0
SAO LEOPOLDO;julho;2023;2
SAO LEOPOLDO;agosto;2023;5
SAO LEOPOLDO;setembro;2023;2
SAO LEOPOLDO;outubro;2023;2
SAO LEOPOLDO;novembro;2023;0
SAO LEOPOLDO;dezembro;2023;0
SAO LOURENCO DO SUL;janeiro;2023;2
SAO LOURENCO DO SUL;fevereiro;2023;1
SAO LOURENCO DO SUL;marco;2023;0
SAO LOURENCO DO SUL;abril;2023;0
SAO LOURENCO DO SUL;maio;2023;1
SAO LOURENCO DO SUL;junho;2023;0
SAO LOURENCO DO SUL;julho;2023;1
SAO LOURENCO DO SUL;agosto;2023;0
SAO LOURENCO DO SUL;setembro;2023;0
SAO LOURENCO DO SUL;outubro;2023;1
SAO LOURENCO DO SUL;novembro;2023;0
SAO LOURENCO DO SUL;dezembro;2023;0
SAO LUIZ GONZAGA;janeiro;2023;0
SAO LUIZ GONZAGA;fevereiro;2023;0
SAO LUIZ GONZAGA;marco;2023;1
SAO LUIZ GONZAGA;abril;2023;1
SAO LUIZ GONZAGA;maio;2023;0
SAO LUIZ GONZAGA;junho;2023;1
SAO LUIZ GONZAGA;julho;2023;2
SAO LUIZ GONZAGA;agosto;2023;1
SAO LUIZ GONZAGA;setembro;2023;4
SAO LUIZ GONZAGA;outubro;2023;3
SAO LUIZ GONZAGA;novembro;2023;0
SAO LUIZ GONZAGA;dezembro;2023;2
SAO MARCOS;janeiro;2023;1
SAO MARCOS;fevereiro;2023;0
SAO MARCOS;marco;2023;0
SAO MARCOS;abril;2023;0
SAO MARCOS;maio;2023;0
SAO MARCOS;junho;2023;0
SAO MARCOS;julho;2023;0
SAO MARCOS;agosto;2023;0
SAO MARCOS;setembro;2023;0
SAO MARCOS;outubro;2023;0
SAO MARCOS;novembro;2023;1
SAO MARCOS;dezembro;2023;0
SAO MARTINHO;janeiro;2023;0
SAO MARTINHO;fevereiro;2023;0
SAO MARTINHO;marco;2023;0
SAO MARTINHO;abril;2023;0
SAO MARTINHO;maio;2023;0
SAO MARTINHO;junho;2023;0
SAO MARTINHO;julho;2023;0
SAO MARTINHO;agosto;2023;0
SAO MARTINHO;setembro;2023;0
SAO MARTINHO;outubro;2023;0
SAO MARTINHO;novembro;2023;0
SAO MARTINHO;dezembro;2023;0
SAO MARTINHO DA SERRA;janeiro;2023;0
SAO MARTINHO DA SERRA;fevereiro;2023;0
SAO MARTINHO DA SERRA;marco;2023;0
SAO MARTINHO DA SERRA;abril;2023;0
SAO MARTINHO DA SERRA;maio;2023;0
SAO MARTINHO DA SERRA;junho;2023;2
SAO MARTINHO DA SERRA;julho;2023;2
SAO MARTINHO DA SERRA;agosto;2023;0
SAO MARTINHO DA SERRA;setembro;2023;0
SAO MARTINHO DA SERRA;outubro;2023;0
SAO MARTINHO DA SERRA;novembro;2023;0
SAO MARTINHO DA SERRA;dezembro;2023;0
SAO MIGUEL DAS MISSOES;janeiro;2023;0
SAO MIGUEL DAS MISSOES;fevereiro;2023;0
SAO MIGUEL DAS MISSOES;marco;2023;0
SAO MIGUEL DAS MISSOES;abril;2023;0
SAO MIGUEL DAS MISSOES;maio;2023;0
SAO MIGUEL DAS MISSOES;junho;2023;0
SAO MIGUEL DAS MISSOES;julho;2023;0
SAO MIGUEL DAS MISSOES;agosto;2023;0
SAO MIGUEL DAS MISSOES;setembro;2023;0
SAO MIGUEL DAS MISSOES;outubro;2023;1
SAO MIGUEL DAS MISSOES;novembro;2023;0
SAO MIGUEL DAS MISSOES;dezembro;2023;0
SAO NICOLAU;janeiro;2023;0
SAO NICOLAU;fevereiro;2023;0
SAO NICOLAU;marco;2023;0
SAO NICOLAU;abril;2023;0
SAO NICOLAU;maio;2023;0
SAO NICOLAU;junho;2023;0
SAO NICOLAU;julho;2023;0
SAO NICOLAU;agosto;2023;0
SAO NICOLAU;setembro;2023;1
SAO NICOLAU;outubro;2023;0
SAO NICOLAU;novembro;2023;0
SAO NICOLAU;dezembro;2023;0
SAO PAULO DAS MISSOES;janeiro;2023;0
SAO PAULO DAS MISSOES;fevereiro;2023;0
SAO PAULO DAS MISSOES;marco;2023;2
SAO PAULO DAS MISSOES;abril;2023;0
SAO PAULO DAS MISSOES;maio;2023;0
SAO PAULO DAS MISSOES;junho;2023;0
SAO PAULO DAS MISSOES;julho;2023;0
SAO PAULO DAS MISSOES;agosto;2023;0
SAO PAULO DAS MISSOES;setembro;2023;0
SAO PAULO DAS MISSOES;outubro;2023;0
SAO PAULO DAS MISSOES;novembro;2023;0
SAO PAULO DAS MISSOES;dezembro;2023;0
SAO PEDRO DA SERRA;janeiro;2023;0
SAO PEDRO DA SERRA;fevereiro;2023;0
SAO PEDRO DA SERRA;marco;2023;1
SAO PEDRO DA SERRA;abril;2023;0
SAO PEDRO DA SERRA;maio;2023;0
SAO PEDRO DA SERRA;junho;2023;0
SAO PEDRO DA SERRA;julho;2023;0
SAO PEDRO DA SERRA;agosto;2023;0
SAO PEDRO DA SERRA;setembro;2023;0
SAO PEDRO DA SERRA;outubro;2023;0
SAO PEDRO DA SERRA;novembro;2023;0
SAO PEDRO DA SERRA;dezembro;2023;0
SAO PEDRO DAS MISSOES;janeiro;2023;0
SAO PEDRO DAS MISSOES;fevereiro;2023;0
SAO PEDRO DAS MISSOES;marco;2023;0
SAO PEDRO DAS MISSOES;abril;2023;0
SAO PEDRO DAS MISSOES;maio;2023;0
SAO PEDRO DAS MISSOES;junho;2023;0
SAO PEDRO DAS MISSOES;julho;2023;0
SAO PEDRO DAS MISSOES;agosto;2023;0
SAO PEDRO DAS MISSOES;setembro;2023;0
SAO PEDRO DAS MISSOES;outubro;2023;0
SAO PEDRO DAS MISSOES;novembro;2023;0
SAO PEDRO DAS MISSOES;dezembro;2023;0
SAO PEDRO DO BUTIA;janeiro;2023;0
SAO PEDRO DO BUTIA;fevereiro;2023;0
SAO PEDRO DO BUTIA;marco;2023;0
SAO PEDRO DO BUTIA;abril;2023;0
SAO PEDRO DO BUTIA;maio;2023;0
SAO PEDRO DO BUTIA;junho;2023;0
SAO PEDRO DO BUTIA;julho;2023;0
SAO PEDRO DO BUTIA;agosto;2023;0
SAO PEDRO DO BUTIA;setembro;2023;0
SAO PEDRO DO BUTIA;outubro;2023;0
SAO PEDRO DO BUTIA;novembro;2023;0
SAO PEDRO DO BUTIA;dezembro;2023;0
SAO PEDRO DO SUL;janeiro;2023;0
SAO PEDRO DO SUL;fevereiro;2023;0
SAO PEDRO DO SUL;marco;2023;0
SAO PEDRO DO SUL;abril;2023;0
SAO PEDRO DO SUL;maio;2023;2
SAO PEDRO DO SUL;junho;2023;0
SAO PEDRO DO SUL;julho;2023;0
SAO PEDRO DO SUL;agosto;2023;0
SAO PEDRO DO SUL;setembro;2023;0
SAO PEDRO DO SUL;outubro;2023;2
SAO PEDRO DO SUL;novembro;2023;0
SAO PEDRO DO SUL;dezembro;2023;2
SAO SEBASTIAO DO CAI;janeiro;2023;0
SAO SEBASTIAO DO CAI;fevereiro;2023;1
SAO SEBASTIAO DO CAI;marco;2023;0
SAO SEBASTIAO DO CAI;abril;2023;1
SAO SEBASTIAO DO CAI;maio;2023;1
SAO SEBASTIAO DO CAI;junho;2023;0
SAO SEBASTIAO DO CAI;julho;2023;1
SAO SEBASTIAO DO CAI;agosto;2023;0
SAO SEBASTIAO DO CAI;setembro;2023;0
SAO SEBASTIAO DO CAI;outubro;2023;0
SAO SEBASTIAO DO CAI;novembro;2023;0
SAO SEBASTIAO DO CAI;dezembro;2023;1
SAO SEPE;janeiro;2023;0
SAO SEPE;fevereiro;2023;0
SAO SEPE;marco;2023;0
SAO SEPE;abril;2023;1
SAO SEPE;maio;2023;0
SAO SEPE;junho;2023;1
SAO SEPE;julho;2023;2
SAO SEPE;agosto;2023;0
SAO SEPE;setembro;2023;0
SAO SEPE;outubro;2023;0
SAO SEPE;novembro;2023;0
SAO SEPE;dezembro;2023;1
SAO VALENTIM;janeiro;2023;0
SAO VALENTIM;fevereiro;2023;0
SAO VALENTIM;marco;2023;0
SAO VALENTIM;abril;2023;0
SAO VALENTIM;maio;2023;0
SAO VALENTIM;junho;2023;0
SAO VALENTIM;julho;2023;0
SAO VALENTIM;agosto;2023;0
SAO VALENTIM;setembro;2023;0
SAO VALENTIM;outubro;2023;0
SAO VALENTIM;novembro;2023;0
SAO VALENTIM;dezembro;2023;0
SAO VALENTIM DO SUL;janeiro;2023;0
SAO VALENTIM DO SUL;fevereiro;2023;0
SAO VALENTIM DO SUL;marco;2023;0
SAO VALENTIM DO SUL;abril;2023;0
SAO VALENTIM DO SUL;maio;2023;0
SAO VALENTIM DO SUL;junho;2023;0
SAO VALENTIM DO SUL;julho;2023;1
SAO VALENTIM DO SUL;agosto;2023;0
SAO VALENTIM DO SUL;setembro;2023;0
SAO VALENTIM DO SUL;outubro;2023;0
SAO VALENTIM DO SUL;novembro;2023;0
SAO VALENTIM DO SUL;dezembro;2023;0
SAO VALERIO DO SUL;janeiro;2023;0
SAO VALERIO DO SUL;fevereiro;2023;0
SAO VALERIO DO SUL;marco;2023;0
SAO VALERIO DO SUL;abril;2023;0
SAO VALERIO DO SUL;maio;2023;0
SAO VALERIO DO SUL;junho;2023;0
SAO VALERIO DO SUL;julho;2023;0
SAO VALERIO DO SUL;agosto;2023;0
SAO VALERIO DO SUL;setembro;2023;0
SAO VALERIO DO SUL;outubro;2023;0
SAO VALERIO DO SUL;novembro;2023;0
SAO VALERIO DO SUL;dezembro;2023;0
SAO VENDELINO;janeiro;2023;0
SAO VENDELINO;fevereiro;2023;0
SAO VENDELINO;marco;2023;0
SAO VENDELINO;abril;2023;0
SAO VENDELINO;maio;2023;0
SAO VENDELINO;junho;2023;0
SAO VENDELINO;julho;2023;0
SAO VENDELINO;agosto;2023;0
SAO VENDELINO;setembro;2023;0
SAO VENDELINO;outubro;2023;0
SAO VENDELINO;novembro;2023;0
SAO VENDELINO;dezembro;2023;0
SAO VICENTE DO SUL;janeiro;2023;1
SAO VICENTE DO SUL;fevereiro;2023;0
SAO VICENTE DO SUL;marco;2023;0
SAO VICENTE DO SUL;abril;2023;0
SAO VICENTE DO SUL;maio;2023;0
SAO VICENTE DO SUL;junho;2023;0
SAO VICENTE DO SUL;julho;2023;0
SAO VICENTE DO SUL;agosto;2023;0
SAO VICENTE DO SUL;setembro;2023;0
SAO VICENTE DO SUL;outubro;2023;0
SAO VICENTE DO SUL;novembro;2023;0
SAO VICENTE DO SUL;dezembro;2023;0
SERIO;janeiro;2023;0
SERIO;fevereiro;2023;0
SERIO;marco;2023;0
SERIO;abril;2023;0
SERIO;maio;2023;0
SERIO;junho;2023;0
SERIO;julho;2023;0
SERIO;agosto;2023;0
SERIO;setembro;2023;0
SERIO;outubro;2023;0
SERIO;novembro;2023;0
SERIO;dezembro;2023;0
TABAI;janeiro;2023;0
TABAI;fevereiro;2023;0
TABAI;marco;2023;0
TABAI;abril;2023;0
TABAI;maio;2023;0
TABAI;junho;2023;0
TABAI;julho;2023;0
TABAI;agosto;2023;0
TABAI;setembro;2023;0
TABAI;outubro;2023;0
TABAI;novembro;2023;0
TABAI;dezembro;2023;0
TAPEJARA;janeiro;2023;0
TAPEJARA;fevereiro;2023;0
TAPEJARA;marco;2023;0
TAPEJARA;abril;2023;0
TAPEJARA;maio;2023;0
TAPEJARA;junho;2023;0
TAPEJARA;julho;2023;0
TAPEJARA;agosto;2023;0
TAPEJARA;setembro;2023;0
TAPEJARA;outubro;2023;0
TAPEJARA;novembro;2023;0
TAPEJARA;dezembro;2023;2
TAPERA;janeiro;2023;0
TAPERA;fevereiro;2023;0
TAPERA;marco;2023;0
TAPERA;abril;2023;0
TAPERA;maio;2023;0
TAPERA;junho;2023;4
TAPERA;julho;2023;0
TAPERA;agosto;2023;0
TAPERA;setembro;2023;0
TAPERA;outubro;2023;0
TAPERA;novembro;2023;0
TAPERA;dezembro;2023;0
TAPES;janeiro;2023;0
TAPES;fevereiro;2023;0
TAPES;marco;2023;2
TAPES;abril;2023;0
TAPES;maio;2023;0
TAPES;junho;2023;0
TAPES;julho;2023;0
TAPES;agosto;2023;0
TAPES;setembro;2023;0
TAPES;outubro;2023;0
TAPES;novembro;2023;0
TAPES;dezembro;2023;0
TAQUARA;janeiro;2023;2
TAQUARA;fevereiro;2023;1
TAQUARA;marco;2023;4
TAQUARA;abril;2023;2
TAQUARA;maio;2023;0
TAQUARA;junho;2023;23
TAQUARA;julho;2023;2
TAQUARA;agosto;2023;1
TAQUARA;setembro;2023;0
TAQUARA;outubro;2023;0
TAQUARA;novembro;2023;1
TAQUARA;dezembro;2023;1
TAQUARI;janeiro;2023;0
TAQUARI;fevereiro;2023;0
TAQUARI;marco;2023;2
TAQUARI;abril;2023;0
TAQUARI;maio;2023;0
TAQUARI;junho;2023;0
TAQUARI;julho;2023;0
TAQUARI;agosto;2023;0
TAQUARI;setembro;2023;1
TAQUARI;outubro;2023;0
TAQUARI;novembro;2023;2
TAQUARI;dezembro;2023;0
TAQUARUCU DO SUL;janeiro;2023;0
TAQUARUCU DO SUL;fevereiro;2023;0
TAQUARUCU DO SUL;marco;2023;0
TAQUARUCU DO SUL;abril;2023;0
TAQUARUCU DO SUL;maio;2023;0
TAQUARUCU DO SUL;junho;2023;0
TAQUARUCU DO SUL;julho;2023;0
TAQUARUCU DO SUL;agosto;2023;0
TAQUARUCU DO SUL;setembro;2023;0
TAQUARUCU DO SUL;outubro;2023;0
TAQUARUCU DO SUL;novembro;2023;0
TAQUARUCU DO SUL;dezembro;2023;0
TAVARES;janeiro;2023;0
TAVARES;fevereiro;2023;0
TAVARES;marco;2023;0
TAVARES;abril;2023;0
TAVARES;maio;2023;0
TAVARES;junho;2023;0
TAVARES;julho;2023;0
TAVARES;agosto;2023;0
TAVARES;setembro;2023;0
TAVARES;outubro;2023;0
TAVARES;novembro;2023;0
TAVARES;dezembro;2023;0
TENENTE PORTELA;janeiro;2023;1
TENENTE PORTELA;fevereiro;2023;0
TENENTE PORTELA;marco;2023;1
TENENTE PORTELA;abril;2023;1
TENENTE PORTELA;maio;2023;0
TENENTE PORTELA;junho;2023;3
TENENTE PORTELA;julho;2023;0
TENENTE PORTELA;agosto;2023;1
TENENTE PORTELA;setembro;2023;0
TENENTE PORTELA;outubro;2023;3
TENENTE PORTELA;novembro;2023;4
TENENTE PORTELA;dezembro;2023;1
TERRA DE AREIA;janeiro;2023;0
TERRA DE AREIA;fevereiro;2023;0
TERRA DE AREIA;marco;2023;0
TERRA DE AREIA;abril;2023;0
TERRA DE AREIA;maio;2023;0
TERRA DE AREIA;junho;2023;0
TERRA DE AREIA;julho;2023;0
TERRA DE AREIA;agosto;2023;0
TERRA DE AREIA;setembro;2023;0
TERRA DE AREIA;outubro;2023;0
TERRA DE AREIA;novembro;2023;0
TERRA DE AREIA;dezembro;2023;0
TEUTONIA;janeiro;2023;0
TEUTONIA;fevereiro;2023;0
TEUTONIA;marco;2023;0
TEUTONIA;abril;2023;0
TEUTONIA;maio;2023;0
TEUTONIA;junho;2023;0
TEUTONIA;julho;2023;0
TEUTONIA;agosto;2023;1
TEUTONIA;setembro;2023;0
TEUTONIA;outubro;2023;0
TEUTONIA;novembro;2023;0
TEUTONIA;dezembro;2023;0
TIO HUGO;janeiro;2023;0
TIO HUGO;fevereiro;2023;2
TIO HUGO;marco;2023;0
TIO HUGO;abril;2023;0
TIO HUGO;maio;2023;0
TIO HUGO;junho;2023;0
TIO HUGO;julho;2023;3
TIO HUGO;agosto;2023;0
TIO HUGO;setembro;2023;0
TIO HUGO;outubro;2023;0
TIO HUGO;novembro;2023;0
TIO HUGO;dezembro;2023;0
TIRADENTES DO SUL;janeiro;2023;0
TIRADENTES DO SUL;fevereiro;2023;0
TIRADENTES DO SUL;marco;2023;0
TIRADENTES DO SUL;abril;2023;0
TIRADENTES DO SUL;maio;2023;0
TIRADENTES DO SUL;junho;2023;0
TIRADENTES DO SUL;julho;2023;0
TIRADENTES DO SUL;agosto;2023;0
TIRADENTES DO SUL;setembro;2023;0
TIRADENTES DO SUL;outubro;2023;0
TIRADENTES DO SUL;novembro;2023;0
TIRADENTES DO SUL;dezembro;2023;0
TOROPI;janeiro;2023;0
TOROPI;fevereiro;2023;0
TOROPI;marco;2023;0
TOROPI;abril;2023;0
TOROPI;maio;2023;0
TOROPI;junho;2023;0
TOROPI;julho;2023;0
TOROPI;agosto;2023;0
TOROPI;setembro;2023;0
TOROPI;outubro;2023;0
TOROPI;novembro;2023;0
TOROPI;dezembro;2023;0
TORRES;janeiro;2023;3
TORRES;fevereiro;2023;0
TORRES;marco;2023;0
TORRES;abril;2023;1
TORRES;maio;2023;1
TORRES;junho;2023;2
TORRES;julho;2023;0
TORRES;agosto;2023;0
TORRES;setembro;2023;0
TORRES;outubro;2023;2
TORRES;novembro;2023;1
TORRES;dezembro;2023;4
TRAMANDAI;janeiro;2023;3
TRAMANDAI;fevereiro;2023;7
TRAMANDAI;marco;2023;4
TRAMANDAI;abril;2023;0
TRAMANDAI;maio;2023;0
TRAMANDAI;junho;2023;1
TRAMANDAI;julho;2023;2
TRAMANDAI;agosto;2023;0
TRAMANDAI;setembro;2023;0
TRAMANDAI;outubro;2023;0
TRAMANDAI;novembro;2023;1
TRAMANDAI;dezembro;2023;2
TRAVESSEIRO;janeiro;2023;0
TRAVESSEIRO;fevereiro;2023;0
TRAVESSEIRO;marco;2023;0
TRAVESSEIRO;abril;2023;0
TRAVESSEIRO;maio;2023;0
TRAVESSEIRO;junho;2023;0
TRAVESSEIRO;julho;2023;0
TRAVESSEIRO;agosto;2023;0
TRAVESSEIRO;setembro;2023;0
TRAVESSEIRO;outubro;2023;0
TRAVESSEIRO;novembro;2023;0
TRAVESSEIRO;dezembro;2023;0
TRINDADE DO SUL;janeiro;2023;0
TRINDADE DO SUL;fevereiro;2023;0
TRINDADE DO SUL;marco;2023;0
TRINDADE DO SUL;abril;2023;0
TRINDADE DO SUL;maio;2023;1
TRINDADE DO SUL;junho;2023;0
TRINDADE DO SUL;julho;2023;0
TRINDADE DO SUL;agosto;2023;1
TRINDADE DO SUL;setembro;2023;0
TRINDADE DO SUL;outubro;2023;1
TRINDADE DO SUL;novembro;2023;0
TRINDADE DO SUL;dezembro;2023;0
TRIUNFO;janeiro;2023;3
TRIUNFO;fevereiro;2023;0
TRIUNFO;marco;2023;0
TRIUNFO;abril;2023;0
TRIUNFO;maio;2023;0
TRIUNFO;junho;2023;1
TRIUNFO;julho;2023;0
TRIUNFO;agosto;2023;1
TRIUNFO;setembro;2023;0
TRIUNFO;outubro;2023;0
TRIUNFO;novembro;2023;0
TRIUNFO;dezembro;2023;1
TRES ARROIOS;janeiro;2023;0
TRES ARROIOS;fevereiro;2023;0
TRES ARROIOS;marco;2023;0
TRES ARROIOS;abril;2023;0
TRES ARROIOS;maio;2023;0
TRES ARROIOS;junho;2023;0
TRES ARROIOS;julho;2023;0
TRES ARROIOS;agosto;2023;0
TRES ARROIOS;setembro;2023;0
TRES ARROIOS;outubro;2023;0
TRES ARROIOS;novembro;2023;0
TRES ARROIOS;dezembro;2023;0
TRES CACHOEIRAS;janeiro;2023;0
TRES CACHOEIRAS;fevereiro;2023;0
TRES CACHOEIRAS;marco;2023;0
TRES CACHOEIRAS;abril;2023;0
TRES CACHOEIRAS;maio;2023;0
TRES CACHOEIRAS;junho;2023;0
TRES CACHOEIRAS;julho;2023;0
TRES CACHOEIRAS;agosto;2023;0
TRES CACHOEIRAS;setembro;2023;0
TRES CACHOEIRAS;outubro;2023;0
TRES CACHOEIRAS;novembro;2023;0
TRES CACHOEIRAS;dezembro;2023;0
TRES COROAS;janeiro;2023;0
TRES COROAS;fevereiro;2023;0
TRES COROAS;marco;2023;0
TRES COROAS;abril;2023;0
TRES COROAS;maio;2023;0
TRES COROAS;junho;2023;0
TRES COROAS;julho;2023;4
TRES COROAS;agosto;2023;0
TRES COROAS;setembro;2023;0
TRES COROAS;outubro;2023;0
TRES COROAS;novembro;2023;0
TRES COROAS;dezembro;2023;0
TRES DE MAIO;janeiro;2023;0
TRES DE MAIO;fevereiro;2023;0
TRES DE MAIO;marco;2023;0
TRES DE MAIO;abril;2023;0
TRES DE MAIO;maio;2023;0
TRES DE MAIO;junho;2023;0
TRES DE MAIO;julho;2023;0
TRES DE MAIO;agosto;2023;0
TRES DE MAIO;setembro;2023;1
TRES DE MAIO;outubro;2023;0
TRES DE MAIO;novembro;2023;0
TRES DE MAIO;dezembro;2023;0
TRES FORQUILHAS;janeiro;2023;0
TRES FORQUILHAS;fevereiro;2023;0
TRES FORQUILHAS;marco;2023;0
TRES FORQUILHAS;abril;2023;0
TRES FORQUILHAS;maio;2023;0
TRES FORQUILHAS;junho;2023;0
TRES FORQUILHAS;julho;2023;0
TRES FORQUILHAS;agosto;2023;0
TRES FORQUILHAS;setembro;2023;0
TRES FORQUILHAS;outubro;2023;0
TRES FORQUILHAS;novembro;2023;0
TRES FORQUILHAS;dezembro;2023;0
TRES PALMEIRAS;janeiro;2023;0
TRES PALMEIRAS;fevereiro;2023;0
TRES PALMEIRAS;marco;2023;0
TRES PALMEIRAS;abril;2023;0
TRES PALMEIRAS;maio;2023;0
TRES PALMEIRAS;junho;2023;0
TRES PALMEIRAS;julho;2023;0
TRES PALMEIRAS;agosto;2023;0
TRES PALMEIRAS;setembro;2023;0
TRES PALMEIRAS;outubro;2023;0
TRES PALMEIRAS;novembro;2023;0
TRES PALMEIRAS;dezembro;2023;0
TRES PASSOS;janeiro;2023;0
TRES PASSOS;fevereiro;2023;1
TRES PASSOS;marco;2023;1
TRES PASSOS;abril;2023;0
TRES PASSOS;maio;2023;0
TRES PASSOS;junho;2023;0
TRES PASSOS;julho;2023;0
TRES PASSOS;agosto;2023;1
TRES PASSOS;setembro;2023;0
TRES PASSOS;outubro;2023;0
TRES PASSOS;novembro;2023;0
TRES PASSOS;dezembro;2023;0
TUCUNDUVA;janeiro;2023;0
TUCUNDUVA;fevereiro;2023;0
TUCUNDUVA;marco;2023;0
TUCUNDUVA;abril;2023;0
TUCUNDUVA;maio;2023;0
TUCUNDUVA;junho;2023;0
TUCUNDUVA;julho;2023;0
TUCUNDUVA;agosto;2023;0
TUCUNDUVA;setembro;2023;0
TUCUNDUVA;outubro;2023;0
TUCUNDUVA;novembro;2023;0
TUCUNDUVA;dezembro;2023;0
TUNAS;janeiro;2023;0
TUNAS;fevereiro;2023;0
TUNAS;marco;2023;0
TUNAS;abril;2023;0
TUNAS;maio;2023;0
TUNAS;junho;2023;0
TUNAS;julho;2023;0
TUNAS;agosto;2023;0
TUNAS;setembro;2023;0
TUNAS;outubro;2023;0
TUNAS;novembro;2023;0
TUNAS;dezembro;2023;0
TUPANCI DO SUL;janeiro;2023;0
TUPANCI DO SUL;fevereiro;2023;0
TUPANCI DO SUL;marco;2023;0
TUPANCI DO SUL;abril;2023;0
TUPANCI DO SUL;maio;2023;0
TUPANCI DO SUL;junho;2023;1
TUPANCI DO SUL;julho;2023;0
TUPANCI DO SUL;agosto;2023;0
TUPANCI DO SUL;setembro;2023;0
TUPANCI DO SUL;outubro;2023;0
TUPANCI DO SUL;novembro;2023;0
TUPANCI DO SUL;dezembro;2023;0
TUPANCIRETA;janeiro;2023;0
TUPANCIRETA;fevereiro;2023;0
TUPANCIRETA;marco;2023;0
TUPANCIRETA;abril;2023;0
TUPANCIRETA;maio;2023;0
TUPANCIRETA;junho;2023;0
TUPANCIRETA;julho;2023;0
TUPANCIRETA;agosto;2023;0
TUPANCIRETA;setembro;2023;0
TUPANCIRETA;outubro;2023;1
TUPANCIRETA;novembro;2023;1
TUPANCIRETA;dezembro;2023;0
TUPANDI;janeiro;2023;0
TUPANDI;fevereiro;2023;0
TUPANDI;marco;2023;0
TUPANDI;abril;2023;0
TUPANDI;maio;2023;0
TUPANDI;junho;2023;0
TUPANDI;julho;2023;0
TUPANDI;agosto;2023;0
TUPANDI;setembro;2023;0
TUPANDI;outubro;2023;0
TUPANDI;novembro;2023;0
TUPANDI;dezembro;2023;0
TUPARENDI;janeiro;2023;0
TUPARENDI;fevereiro;2023;0
TUPARENDI;marco;2023;0
TUPARENDI;abril;2023;0
TUPARENDI;maio;2023;0
TUPARENDI;junho;2023;0
TUPARENDI;julho;2023;0
TUPARENDI;agosto;2023;0
TUPARENDI;setembro;2023;0
TUPARENDI;outubro;2023;0
TUPARENDI;novembro;2023;0
TUPARENDI;dezembro;2023;0
TURUCU;janeiro;2023;0
TURUCU;fevereiro;2023;0
TURUCU;marco;2023;0
TURUCU;abril;2023;0
TURUCU;maio;2023;0
TURUCU;junho;2023;0
TURUCU;julho;2023;0
TURUCU;agosto;2023;0
TURUCU;setembro;2023;0
TURUCU;outubro;2023;0
TURUCU;novembro;2023;0
TURUCU;dezembro;2023;0
UBIRETAMA;janeiro;2023;0
UBIRETAMA;fevereiro;2023;0
UBIRETAMA;marco;2023;0
UBIRETAMA;abril;2023;0
UBIRETAMA;maio;2023;0
UBIRETAMA;junho;2023;0
UBIRETAMA;julho;2023;0
UBIRETAMA;agosto;2023;0
UBIRETAMA;setembro;2023;0
UBIRETAMA;outubro;2023;0
UBIRETAMA;novembro;2023;0
UBIRETAMA;dezembro;2023;0
UNISTALDA;janeiro;2023;0
UNISTALDA;fevereiro;2023;0
UNISTALDA;marco;2023;0
UNISTALDA;abril;2023;0
UNISTALDA;maio;2023;1
UNISTALDA;junho;2023;0
UNISTALDA;julho;2023;0
UNISTALDA;agosto;2023;0
UNISTALDA;setembro;2023;0
UNISTALDA;outubro;2023;0
UNISTALDA;novembro;2023;0
UNISTALDA;dezembro;2023;0
UNIAO DA SERRA;janeiro;2023;0
UNIAO DA SERRA;fevereiro;2023;0
UNIAO DA SERRA;marco;2023;0
UNIAO DA SERRA;abril;2023;0
